Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M,Power,Temp_diff,Tool_wear_squared
299.8,309.2,1760.0,25.9,63,0,0,0,0,0,0,False,True,False,45584.0,9.399999999999977,3969
299.8,309.2,1372.0,58.2,65,0,0,0,0,0,0,False,False,True,79850.40000000001,9.399999999999977,4225
299.7,309.2,1608.0,34.4,68,0,0,0,0,0,0,False,False,True,55315.2,9.5,4624
299.7,309.2,1326.0,64.8,71,0,0,0,0,0,0,False,True,False,85924.8,9.5,5041
299.6,309.1,1560.0,37.1,73,0,0,0,0,0,0,False,False,True,57876.0,9.5,5329
299.6,309.0,1539.0,36.1,76,0,0,0,0,0,0,False,False,True,55557.9,9.399999999999977,5776
299.6,309.1,1895.5,15.3,79,0,0,0,0,0,0,False,True,False,29001.15,9.5,6241
299.6,309.1,1641.0,35.8,81,0,0,0,0,0,0,False,True,False,58747.799999999996,9.5,6561
299.6,309.1,1574.0,39.2,83,0,0,0,0,0,0,False,True,False,61700.8,9.5,6889
299.6,309.1,1407.0,50.6,85,0,0,0,0,0,0,False,True,False,71194.2,9.5,7225
299.7,309.2,1302.0,55.5,87,0,0,0,0,0,0,True,False,False,72261.0,9.5,7569
299.6,309.2,1651.0,30.8,92,0,0,0,0,0,0,False,False,True,50850.8,9.599999999999966,8464
299.6,309.1,1366.0,55.2,95,0,0,0,0,0,0,False,False,True,75403.2,9.5,9025
299.5,309.0,1701.0,28.6,98,0,0,0,0,0,0,False,False,True,48648.600000000006,9.5,9604
299.5,309.0,1498.0,44.6,101,0,0,0,0,0,0,False,True,False,66810.8,9.5,10201
299.5,309.1,1422.0,45.3,103,0,0,0,0,0,0,False,False,True,64416.6,9.600000000000023,10609
299.5,309.1,1357.0,47.3,106,0,0,0,0,0,0,False,True,False,64186.1,9.600000000000023,11236
299.5,309.2,1690.0,29.2,108,0,0,0,0,0,0,False,True,False,49348.0,9.699999999999989,11664
299.6,309.2,1559.0,39.1,110,0,0,0,0,0,0,False,True,False,60956.9,9.599999999999966,12100
299.6,309.3,1553.0,32.4,112,0,0,0,0,0,0,False,False,True,50317.2,9.699999999999989,12544
299.6,309.3,1558.0,34.8,115,0,0,0,0,0,0,False,True,False,54218.399999999994,9.699999999999989,13225
299.7,309.4,1362.0,51.9,117,0,0,0,0,0,0,False,True,False,70687.8,9.699999999999989,13689
299.8,309.3,1470.0,42.7,119,0,0,0,0,0,0,False,False,True,62769.00000000001,9.5,14161
299.8,309.4,1555.0,34.8,122,0,0,0,0,0,0,False,True,False,54113.99999999999,9.599999999999966,14884
299.8,309.4,1423.0,42.9,124,0,0,0,0,0,0,False,False,True,61046.7,9.599999999999966,15376
299.7,309.3,1434.0,38.5,127,0,0,0,0,0,0,False,True,False,55209.0,9.600000000000023,16129
299.7,309.3,1779.0,25.5,129,0,0,0,0,0,0,False,True,False,45364.5,9.600000000000023,16641
299.7,309.3,1417.0,54.6,131,0,0,0,0,0,0,False,True,False,77368.2,9.600000000000023,17161
299.6,309.2,1425.0,45.9,133,0,0,0,0,0,0,False,True,False,65407.5,9.599999999999966,17689
299.7,309.2,1597.0,32.9,135,0,0,0,0,0,0,False,False,True,52541.299999999996,9.5,18225
299.7,309.2,1346.0,57.4,138,0,0,0,0,0,0,False,True,False,77260.4,9.5,19044
299.7,309.2,1422.0,40.4,140,0,0,0,0,0,0,False,True,False,57448.799999999996,9.5,19600
299.7,309.2,1572.0,32.8,142,0,0,0,0,0,0,True,False,False,51561.6,9.5,20164
299.7,309.2,1412.0,45.4,147,0,0,0,0,0,0,False,True,False,64104.799999999996,9.5,21609
299.7,309.1,1576.0,36.4,149,0,0,0,0,0,0,False,False,True,57366.399999999994,9.400000000000034,22201
299.7,309.1,1508.0,41.2,152,0,0,0,0,0,0,False,False,True,62129.600000000006,9.400000000000034,23104
299.8,309.1,1496.0,44.4,155,0,0,0,0,0,0,False,False,True,66422.4,9.300000000000011,24025
299.8,309.2,1572.0,35.4,158,0,0,0,0,0,0,False,True,False,55648.799999999996,9.399999999999977,24964
299.6,309.0,1525.0,42.8,160,0,0,0,0,0,0,False,True,False,65269.99999999999,9.399999999999977,25600
299.6,309.0,1378.0,51.9,162,0,0,0,0,0,0,False,True,False,71518.2,9.399999999999977,26244
299.6,309.1,1369.0,51.4,164,0,0,0,0,0,0,False,True,False,70366.59999999999,9.5,26896
299.6,309.1,1476.0,45.3,166,0,0,0,0,0,0,False,True,False,66862.8,9.5,27556
299.7,309.2,1620.0,30.0,168,0,0,0,0,0,0,False,True,False,48600.0,9.5,28224
299.7,309.1,1603.0,38.5,170,0,0,0,0,0,0,False,False,True,61715.5,9.400000000000034,28900
299.7,309.2,1411.0,46.1,173,0,0,0,0,0,0,False,True,False,65047.1,9.5,29929
299.7,309.2,1616.0,31.6,175,0,0,0,0,0,0,False,True,False,51065.600000000006,9.5,30625
299.7,309.2,1631.0,35.1,177,0,0,0,0,0,0,False,True,False,57248.100000000006,9.5,31329
299.7,309.2,1685.0,28.9,179,1,0,0,0,0,0,False,False,True,48696.5,9.5,32041
299.7,309.2,1456.0,40.6,182,0,0,0,0,0,0,True,False,False,59113.6,9.5,33124
299.7,309.1,1417.0,50.1,187,0,0,0,0,0,0,False,True,False,70991.7,9.400000000000034,34969
299.7,309.1,1851.0,24.7,189,0,0,0,0,0,0,False,False,True,45719.7,9.400000000000034,35721
299.7,309.1,1715.0,27.8,192,0,0,0,0,0,0,False,True,False,47677.0,9.400000000000034,36864
299.6,309.1,1630.0,32.3,194,0,0,0,0,0,0,True,False,False,52648.99999999999,9.5,37636
299.7,309.2,1478.0,38.8,199,0,0,0,0,0,0,False,True,False,57346.399999999994,9.5,39601
299.7,309.2,1781.0,29.6,201,0,0,0,0,0,0,False,True,False,52717.600000000006,9.5,40401
299.8,309.2,1439.0,36.1,203,0,0,0,0,0,0,False,True,False,51947.9,9.399999999999977,41209
299.7,309.2,1412.0,45.3,205,0,0,0,0,0,0,False,False,True,63963.6,9.5,42025
299.7,309.1,1483.0,41.1,208,0,0,0,0,0,0,False,True,False,60951.3,9.400000000000034,43264
299.8,309.2,1400.0,42.6,210,0,0,0,0,0,0,False,True,False,59640.0,9.399999999999977,44100
299.8,309.3,1299.0,65.1,212,1,0,0,0,1,0,False,True,False,84564.9,9.5,44944
299.8,309.2,1479.0,44.4,214,0,0,0,0,0,0,False,True,False,65667.59999999999,9.399999999999977,45796
299.8,309.2,1491.0,47.5,216,0,0,0,0,0,0,False,True,False,70822.5,9.399999999999977,46656
299.9,309.3,1389.0,52.8,0,0,0,0,0,0,0,False,False,True,73339.2,9.400000000000034,0
299.9,309.4,1399.0,54.8,3,0,0,0,0,0,0,False,False,True,76665.2,9.5,9
299.9,309.4,1889.0,26.0,6,0,0,0,0,0,0,False,False,True,49114.0,9.5,36
300.0,309.5,1895.5,21.9,9,0,0,0,0,0,0,False,True,False,41511.45,9.5,81
300.0,309.5,1675.0,30.2,11,0,0,0,0,0,0,False,True,False,50585.0,9.5,121
300.0,309.6,1477.0,38.1,13,0,0,0,0,0,0,False,False,True,56273.700000000004,9.600000000000023,169
300.0,309.6,1364.0,45.9,16,0,0,0,0,0,0,False,True,False,62607.6,9.600000000000023,256
299.9,309.5,1451.0,39.4,18,0,0,0,0,0,0,False,True,False,57169.4,9.600000000000023,324
299.9,309.4,1467.0,41.2,20,0,0,0,0,0,0,False,True,False,60440.4,9.5,400
299.9,309.4,1858.0,22.5,22,0,0,0,0,0,0,False,True,False,41805.0,9.5,484
300.1,309.4,1559.0,39.7,24,0,0,0,0,0,0,False,True,False,61892.3,9.299999999999955,576
300.1,309.4,1560.0,47.7,26,0,0,0,0,0,0,False,True,False,74412.0,9.299999999999955,676
300.1,309.4,1453.0,47.6,28,0,0,0,0,0,0,False,True,False,69162.8,9.299999999999955,784
300.1,309.4,1464.0,41.7,30,0,0,0,0,0,0,False,True,False,61048.8,9.299999999999955,900
300.0,309.4,1308.0,50.2,32,0,0,0,0,0,0,False,True,False,65661.6,9.399999999999977,1024
300.1,309.5,1353.0,50.9,34,0,0,0,0,0,0,False,True,False,68867.7,9.399999999999977,1156
300.2,309.6,1556.0,35.8,36,0,0,0,0,0,0,False,False,True,55704.799999999996,9.400000000000034,1296
300.2,309.5,1895.5,17.8,39,0,0,0,0,0,0,False,True,False,33739.9,9.300000000000011,1521
300.2,309.6,1491.0,41.8,41,0,0,0,0,0,0,False,False,True,62323.799999999996,9.400000000000034,1681
300.2,309.6,1528.0,35.1,44,0,0,0,0,0,0,False,False,True,53632.8,9.400000000000034,1936
300.2,309.6,1430.0,52.7,47,0,0,0,0,0,0,False,True,False,75361.0,9.400000000000034,2209
300.2,309.5,1495.0,32.6,49,0,0,0,0,0,0,False,True,False,48737.0,9.300000000000011,2401
300.2,309.5,1630.0,28.3,51,0,0,0,0,0,0,False,False,True,46129.0,9.300000000000011,2601
300.3,309.6,1524.0,38.4,54,0,0,0,0,0,0,False,False,True,58521.6,9.300000000000011,2916
300.3,309.6,1326.0,52.4,57,0,0,0,0,0,0,False,True,False,69482.4,9.300000000000011,3249
300.3,309.5,1438.0,44.0,59,0,0,0,0,0,0,True,False,False,63272.0,9.199999999999989,3481
300.4,309.6,1356.0,45.9,64,0,0,0,0,0,0,False,True,False,62240.4,9.200000000000045,4096
300.4,309.6,1416.0,43.3,66,0,0,0,0,0,0,True,False,False,61312.799999999996,9.200000000000045,4356
300.4,309.7,1584.0,32.6,71,0,0,0,0,0,0,False,True,False,51638.4,9.300000000000011,5041
300.3,309.6,1597.0,31.8,73,0,0,0,0,0,0,False,True,False,50784.6,9.300000000000011,5329
300.4,309.6,1553.0,43.9,75,0,0,0,0,0,0,False,True,False,68176.7,9.200000000000045,5625
300.3,309.5,1405.0,49.4,77,0,0,0,0,0,0,False,False,True,69407.0,9.199999999999989,5929
300.2,309.5,1539.0,35.3,80,0,0,0,0,0,0,False,True,False,54326.7,9.300000000000011,6400
300.3,309.6,1398.0,53.7,82,0,0,0,0,0,0,False,False,True,75072.6,9.300000000000011,6724
300.3,309.6,1568.0,39.6,85,0,0,0,0,0,0,False,True,False,62092.8,9.300000000000011,7225
300.3,309.6,1404.0,44.6,87,0,0,0,0,0,0,False,True,False,62618.4,9.300000000000011,7569
300.2,309.5,1500.0,45.7,89,0,0,0,0,0,0,False,False,True,68550.0,9.300000000000011,7921
300.2,309.5,1642.0,28.8,92,0,0,0,0,0,0,False,False,True,47289.6,9.300000000000011,8464
300.3,309.6,1509.0,46.6,95,0,0,0,0,0,0,False,False,True,70319.40000000001,9.300000000000011,9025
300.2,309.5,1343.0,50.2,98,0,0,0,0,0,0,False,True,False,67418.6,9.300000000000011,9604
300.1,309.5,1450.0,40.1,100,0,0,0,0,0,0,False,True,False,58145.0,9.399999999999977,10000
300.0,309.4,1460.0,43.5,102,0,0,0,0,0,0,False,True,False,63510.0,9.399999999999977,10404
300.0,309.3,1364.0,41.2,104,0,0,0,0,0,0,False,True,False,56196.8,9.300000000000011,10816
299.9,309.3,1452.0,41.9,106,0,0,0,0,0,0,False,False,True,60838.799999999996,9.400000000000034,11236
299.9,309.3,1471.0,41.8,109,0,0,0,0,0,0,False,True,False,61487.799999999996,9.400000000000034,11881
299.9,309.2,1598.0,34.6,111,0,0,0,0,0,0,False,True,False,55290.8,9.300000000000011,12321
299.8,309.1,1772.0,24.8,113,0,0,0,0,0,0,False,True,False,43945.6,9.300000000000011,12769
299.9,309.2,1761.0,25.6,115,0,0,0,0,0,0,False,True,False,45081.600000000006,9.300000000000011,13225
300.0,309.3,1413.0,40.7,117,0,0,0,0,0,0,False,False,True,57509.100000000006,9.300000000000011,13689
300.0,309.3,1887.0,22.6,120,0,0,0,0,0,0,False,True,False,42646.200000000004,9.300000000000011,14400
300.0,309.3,1395.0,56.5,122,0,0,0,0,0,0,False,True,False,78817.5,9.300000000000011,14884
300.1,309.4,1569.0,31.6,124,0,0,0,0,0,0,False,False,True,49580.4,9.299999999999955,15376
300.1,309.4,1434.0,47.3,127,0,0,0,0,0,0,False,True,False,67828.2,9.299999999999955,16129
300.2,309.5,1417.0,41.1,129,0,0,0,0,0,0,False,True,False,58238.700000000004,9.300000000000011,16641
300.2,309.5,1729.0,28.4,131,0,0,0,0,0,0,False,True,False,49103.6,9.300000000000011,17161
300.2,309.5,1356.0,51.1,133,0,0,0,0,0,0,False,True,False,69291.6,9.300000000000011,17689
300.2,309.5,1436.0,48.8,135,0,0,0,0,0,0,False,True,False,70076.8,9.300000000000011,18225
300.3,309.6,1419.0,42.5,137,0,0,0,0,0,0,False,False,True,60307.5,9.300000000000011,18769
300.3,309.6,1593.0,38.1,140,0,0,0,0,0,0,False,True,False,60693.3,9.300000000000011,19600
300.3,309.5,1320.0,62.2,142,0,0,0,0,0,0,False,False,True,82104.0,9.199999999999989,20164
300.3,309.5,1448.0,42.4,145,0,0,0,0,0,0,False,False,True,61395.2,9.199999999999989,21025
300.3,309.4,1470.0,33.5,148,0,0,0,0,0,0,False,True,False,49245.0,9.099999999999966,21904
300.3,309.4,1612.0,33.1,150,0,0,0,0,0,0,False,False,True,53357.200000000004,9.099999999999966,22500
300.4,309.4,1412.0,51.6,153,0,0,0,0,0,0,False,True,False,72859.2,9.0,23409
300.4,309.4,1875.0,23.9,155,0,0,0,0,0,0,False,False,True,44812.5,9.0,24025
300.3,309.3,1612.0,36.0,158,0,0,0,0,0,0,False,True,False,58032.0,9.0,24964
300.4,309.3,1411.0,41.6,160,0,0,0,0,0,0,False,False,True,58697.6,8.900000000000034,25600
300.3,309.2,1490.0,47.9,163,0,0,0,0,0,0,False,False,True,71371.0,8.899999999999977,26569
300.4,309.3,1467.0,40.3,166,0,0,0,0,0,0,False,False,True,59120.1,8.900000000000034,27556
300.3,309.2,1807.0,26.4,169,0,0,0,0,0,0,False,True,False,47704.799999999996,8.899999999999977,28561
300.3,309.1,1368.0,46.0,171,0,0,0,0,0,0,False,True,False,62928.0,8.800000000000011,29241
300.3,309.2,1572.0,32.0,173,0,0,0,0,0,0,False,True,False,50304.0,8.899999999999977,29929
300.3,309.1,1458.0,44.3,175,0,0,0,0,0,0,False,False,True,64589.399999999994,8.800000000000011,30625
300.3,309.1,1699.0,30.3,178,0,0,0,0,0,0,False,True,False,51479.700000000004,8.800000000000011,31684
300.3,309.3,1478.0,39.5,180,0,0,0,0,0,0,False,True,False,58381.0,9.0,32400
300.4,309.4,1362.0,42.1,182,0,0,0,0,0,0,False,False,True,57340.200000000004,9.0,33124
300.4,309.4,1487.0,38.9,185,0,0,0,0,0,0,True,False,False,57844.299999999996,9.0,34225
300.3,309.4,1705.0,29.4,190,0,0,0,0,0,0,False,True,False,50127.0,9.099999999999966,36100
300.3,309.3,1345.0,53.5,192,0,0,0,0,0,0,False,True,False,71957.5,9.0,36864
300.3,309.2,1532.0,40.2,194,0,0,0,0,0,0,False,True,False,61586.4,8.899999999999977,37636
300.3,309.2,1650.0,35.2,196,0,0,0,0,0,0,False,True,False,58080.00000000001,8.899999999999977,38416
300.3,309.2,1398.0,54.4,198,0,0,0,0,0,0,False,True,False,76051.2,8.899999999999977,39204
300.3,309.2,1412.0,44.8,200,0,0,0,0,0,0,False,True,False,63257.6,8.899999999999977,40000
300.4,309.3,1525.0,39.6,202,0,0,0,0,0,0,False,True,False,60390.0,8.900000000000034,40804
300.3,309.3,1391.0,57.9,204,0,0,0,0,0,0,False,False,True,80538.9,9.0,41616
300.4,309.3,1766.0,28.2,207,0,0,0,0,0,0,False,True,False,49801.2,8.900000000000034,42849
300.4,309.3,1671.0,35.0,209,0,0,0,0,0,0,False,True,False,58485.0,8.900000000000034,43681
300.5,309.3,1373.0,48.8,211,0,0,0,0,0,0,False,True,False,67002.4,8.800000000000011,44521
300.5,309.4,1347.0,50.1,213,0,0,0,0,0,0,False,False,True,67484.7,8.899999999999977,45369
300.5,309.3,1539.0,39.1,216,0,0,0,0,0,0,False,False,True,60174.9,8.800000000000011,46656
300.5,309.3,1470.0,40.8,219,0,0,0,0,0,0,False,True,False,59975.99999999999,8.800000000000011,47961
300.5,309.3,1528.0,37.0,221,0,0,0,0,0,0,False,True,False,56536.0,8.800000000000011,48841
300.5,309.3,1471.0,45.2,223,0,0,0,0,0,0,True,False,False,66489.2,8.800000000000011,49729
300.4,309.2,1528.0,37.2,228,0,0,0,0,0,0,False,False,True,56841.600000000006,8.800000000000011,51984
300.5,309.3,1417.0,51.5,231,1,0,0,0,1,0,False,True,False,72975.5,8.800000000000011,53361
300.6,309.4,1549.0,43.4,233,0,0,0,0,0,0,False,True,False,67226.59999999999,8.799999999999955,54289
300.6,309.4,1463.0,49.2,235,0,0,0,0,0,0,True,False,False,71979.6,8.799999999999955,55225
300.7,309.5,1479.0,43.6,240,0,0,0,0,0,0,False,True,False,64484.4,8.800000000000011,57600
300.6,309.5,1867.0,23.0,242,0,0,0,0,0,0,False,True,False,42941.0,8.899999999999977,58564
300.6,309.4,1471.0,44.1,244,0,0,0,0,0,0,False,True,False,64871.1,8.799999999999955,59536
300.6,309.4,1380.0,47.6,246,1,1,0,0,0,0,True,False,False,65688.0,8.799999999999955,60516
300.7,309.7,1623.0,32.7,0,0,0,0,0,0,0,True,False,False,53072.100000000006,9.0,0
300.8,309.7,1895.5,20.7,5,0,0,0,0,0,0,False,True,False,39236.85,8.899999999999977,25
300.7,309.6,1390.0,48.5,7,0,0,0,0,0,0,True,False,False,67415.0,8.900000000000034,49
300.8,309.7,1418.0,46.6,12,0,0,0,0,0,0,False,True,False,66078.8,8.899999999999977,144
300.8,309.7,1519.0,35.8,14,0,0,0,0,0,0,False,True,False,54380.2,8.899999999999977,196
300.8,309.7,1519.0,39.7,16,0,0,0,0,0,0,False,False,True,60304.3,8.899999999999977,256
300.7,309.6,1536.0,37.2,19,0,0,0,0,0,0,False,False,True,57139.200000000004,8.900000000000034,361
300.8,309.6,1680.0,28.7,22,0,0,0,0,0,0,False,True,False,48216.0,8.800000000000011,484
300.6,309.4,1555.0,37.9,24,0,0,0,0,0,0,True,False,False,58934.5,8.799999999999955,576
300.6,309.5,1471.0,49.6,29,0,0,0,0,0,0,False,True,False,72961.6,8.899999999999977,841
300.5,309.4,1877.0,23.8,31,0,0,0,0,0,0,False,False,True,44672.6,8.899999999999977,961
300.5,309.3,1578.0,30.5,34,0,0,0,0,0,0,False,False,True,48129.0,8.800000000000011,1156
300.5,309.4,1655.0,32.1,37,0,0,0,0,0,0,False,False,True,53125.5,8.899999999999977,1369
300.5,309.4,1502.0,34.3,40,0,0,0,0,0,0,True,False,False,51518.6,8.899999999999977,1600
300.6,309.4,1367.0,63.2,45,1,0,0,1,0,0,False,False,True,86394.40000000001,8.799999999999955,2025
300.7,309.5,1541.0,37.2,48,0,0,0,0,0,0,False,True,False,57325.200000000004,8.800000000000011,2304
300.6,309.6,1588.0,37.0,50,0,0,0,0,0,0,False,False,True,58756.0,9.0,2500
300.6,309.6,1684.0,32.8,53,0,0,0,0,0,0,False,True,False,55235.2,9.0,2809
300.6,309.5,1437.0,40.0,55,0,0,0,0,0,0,False,True,False,57480.0,8.899999999999977,3025
300.6,309.6,1409.0,42.4,57,0,0,0,0,0,0,False,True,False,59741.6,9.0,3249
300.5,309.5,1320.0,49.9,59,0,0,0,0,0,0,False,False,True,65868.0,9.0,3481
300.5,309.5,1635.0,34.2,62,0,0,0,0,0,0,True,False,False,55917.00000000001,9.0,3844
300.5,309.5,1691.0,27.6,67,0,0,0,0,0,0,False,False,True,46671.600000000006,9.0,4489
300.6,309.6,1365.0,50.0,70,0,0,0,0,0,0,False,False,True,68250.0,9.0,4900
300.7,309.7,1523.0,38.2,73,0,0,0,0,0,0,False,False,True,58178.600000000006,9.0,5329
300.6,309.7,1593.0,32.4,76,0,0,0,0,0,0,False,True,False,51613.2,9.099999999999966,5776
300.6,309.6,1682.0,30.7,78,0,0,0,0,0,0,False,True,False,51637.4,9.0,6084
300.7,309.6,1329.0,54.3,80,0,0,0,0,0,0,False,True,False,72164.7,8.900000000000034,6400
300.7,309.6,1568.0,35.2,82,0,0,0,0,0,0,False,False,True,55193.600000000006,8.900000000000034,6724
300.7,309.6,1733.0,24.8,85,0,0,0,0,0,0,False,True,False,42978.4,8.900000000000034,7225
300.7,309.6,1473.0,48.1,87,0,0,0,0,0,0,False,False,True,70851.3,8.900000000000034,7569
300.7,309.5,1633.0,31.3,90,0,0,0,0,0,0,False,False,True,51112.9,8.800000000000011,8100
300.6,309.5,1530.0,40.2,93,0,0,0,0,0,0,False,False,True,61506.00000000001,8.899999999999977,8649
300.6,309.5,1550.0,40.2,96,0,0,0,0,0,0,False,False,True,62310.00000000001,8.899999999999977,9216
300.6,309.4,1410.0,40.6,99,0,0,0,0,0,0,False,True,False,57246.0,8.799999999999955,9801
300.5,309.3,1574.0,33.5,101,0,0,0,0,0,0,False,True,False,52729.0,8.800000000000011,10201
300.6,309.4,1425.0,40.3,103,0,0,0,0,0,0,False,True,False,57427.49999999999,8.799999999999955,10609
300.6,309.4,1541.0,35.2,105,0,0,0,0,0,0,False,False,True,54243.200000000004,8.799999999999955,11025
300.7,309.5,1733.0,26.7,108,0,0,0,0,0,0,False,False,True,46271.1,8.800000000000011,11664
300.6,309.4,1895.5,13.5,111,0,0,0,0,0,0,False,True,False,25589.25,8.799999999999955,12321
300.6,309.4,1552.0,36.4,113,0,0,0,0,0,0,False,True,False,56492.799999999996,8.799999999999955,12769
300.6,309.3,1409.0,38.7,115,0,0,0,0,0,0,False,True,False,54528.3,8.699999999999989,13225
300.6,309.4,1581.0,35.7,117,0,0,0,0,0,0,False,False,True,56441.700000000004,8.799999999999955,13689
300.7,309.5,1251.0,59.9,120,0,0,0,0,0,0,False,True,False,74934.9,8.800000000000011,14400
300.7,309.6,1500.0,44.1,122,0,0,0,0,0,0,False,True,False,66150.0,8.900000000000034,14884
300.6,309.5,1576.0,38.8,124,0,0,0,0,0,0,False,True,False,61148.799999999996,8.899999999999977,15376
300.7,309.5,1352.0,44.0,126,0,0,0,0,0,0,False,False,True,59488.0,8.800000000000011,15876
300.7,309.6,1661.0,30.3,129,0,0,0,0,0,0,False,True,False,50328.3,8.900000000000034,16641
300.7,309.6,1541.0,34.6,131,0,0,0,0,0,0,False,True,False,53318.600000000006,8.900000000000034,17161
300.6,309.6,1888.0,20.5,133,0,0,0,0,0,0,True,False,False,38704.0,9.0,17689
300.5,309.5,1255.0,62.1,138,0,0,0,0,0,0,False,True,False,77935.5,9.0,19044
300.6,309.6,1411.0,41.6,140,0,0,0,0,0,0,False,True,False,58697.6,9.0,19600
300.6,309.5,1516.0,39.0,142,0,0,0,0,0,0,False,True,False,59124.0,8.899999999999977,20164
300.6,309.5,1492.0,34.0,144,0,0,0,0,0,0,False,False,True,50728.0,8.899999999999977,20736
300.6,309.6,1726.0,30.0,147,0,0,0,0,0,0,False,True,False,51780.0,9.0,21609
300.7,309.7,1598.0,33.7,149,0,0,0,0,0,0,False,True,False,53852.600000000006,9.0,22201
300.8,309.8,1657.0,31.1,151,0,0,0,0,0,0,False,True,False,51532.700000000004,9.0,22801
300.8,309.7,1481.0,38.1,153,0,0,0,0,0,0,False,True,False,56426.1,8.899999999999977,23409
300.7,309.7,1397.0,51.3,155,0,0,0,0,0,0,False,False,True,71666.09999999999,9.0,24025
300.8,309.7,1461.0,44.3,158,0,0,0,0,0,0,False,True,False,64722.299999999996,8.899999999999977,24964
300.7,309.6,1388.0,51.1,160,0,0,0,0,0,0,False,False,True,70926.8,8.900000000000034,25600
300.7,309.7,1507.0,52.4,163,0,0,0,0,0,0,False,True,False,78966.8,9.0,26569
300.7,309.6,1421.0,49.8,165,0,0,0,0,0,0,False,False,True,70765.8,8.900000000000034,27225
300.8,309.7,1258.0,54.9,168,0,0,0,0,0,0,False,False,True,69064.2,8.899999999999977,28224
300.8,309.7,1482.0,39.0,171,0,0,0,0,0,0,False,False,True,57798.0,8.899999999999977,29241
300.7,309.6,1403.0,51.3,174,0,0,0,0,0,0,True,False,False,71973.9,8.900000000000034,30276
300.8,309.7,1373.0,45.4,179,0,0,0,0,0,0,False,True,False,62334.2,8.899999999999977,32041
300.9,309.7,1460.0,42.1,181,0,0,0,0,0,0,False,True,False,61466.0,8.800000000000011,32761
300.8,309.7,1751.0,27.9,183,0,0,0,0,0,0,False,False,True,48852.899999999994,8.899999999999977,33489
300.8,309.6,1546.0,42.3,186,0,0,0,0,0,0,False,False,True,65395.799999999996,8.800000000000011,34596
300.8,309.7,1680.0,28.2,189,0,0,0,0,0,0,False,False,True,47376.0,8.899999999999977,35721
300.9,309.7,1394.0,48.8,192,0,0,0,0,0,0,False,False,True,68027.2,8.800000000000011,36864
300.7,309.6,1810.0,26.0,195,0,0,0,0,0,0,False,True,False,47060.0,8.900000000000034,38025
300.7,309.5,1479.0,34.5,197,0,0,0,0,0,0,False,True,False,51025.5,8.800000000000011,38809
300.9,309.7,1431.0,41.4,199,0,0,0,0,0,0,False,True,False,59243.4,8.800000000000011,39601
300.9,309.7,1895.5,14.4,201,0,0,0,0,0,0,False,True,False,27295.2,8.800000000000011,40401
300.7,309.6,1895.5,19.8,203,1,1,0,0,0,0,False,False,True,37530.9,8.900000000000034,41209
300.7,309.5,1461.0,49.9,0,0,0,0,0,0,0,False,True,False,72903.9,8.800000000000011,0
300.7,309.5,1895.5,19.7,2,0,0,0,0,0,0,True,False,False,37341.35,8.800000000000011,4
300.7,309.6,1505.0,34.9,7,0,0,0,0,0,0,False,True,False,52524.5,8.900000000000034,49
300.7,309.6,1895.5,20.5,9,0,0,0,0,0,0,True,False,False,38857.75,8.900000000000034,81
300.7,309.5,1622.0,30.5,14,0,0,0,0,0,0,False,False,True,49471.0,8.800000000000011,196
300.7,309.5,1592.0,29.0,17,0,0,0,0,0,0,False,True,False,46168.0,8.800000000000011,289
300.7,309.5,1850.0,24.5,19,0,0,0,0,0,0,False,True,False,45325.0,8.800000000000011,361
300.7,309.5,1470.0,48.7,21,0,0,0,0,0,0,False,False,True,71589.0,8.800000000000011,441
300.7,309.5,1445.0,46.4,24,0,0,0,0,0,0,False,False,True,67048.0,8.800000000000011,576
300.7,309.5,1685.0,31.1,27,0,0,0,0,0,0,False,True,False,52403.5,8.800000000000011,729
